index,resale_price
1498,4.30E+05
1499,2.85E+05
1500,1.28E+05
1501,1.46E+05
1502,3.97E+05
1503,3.28E+05
1504,2.96E+05
1505,1.21E+05
1506,2.52E+05
1507,3.58E+05
1508,2.81E+05
1509,2.37E+05
1510,2.72E+05
1511,1.62E+05
1512,3.94E+05
1513,3.96E+05
1514,1.09E+05
1515,2.10E+05
1516,1.58E+05
1517,2.42E+05
1518,1.44E+05
1519,3.65E+05
1520,3.59E+05
1521,2.51E+05
1522,3.42E+05
1523,1.02E+05
1524,4.22E+05
1525,3.48E+05
1526,1.59E+05
1527,4.08E+05
1528,2.42E+05
1529,3.59E+05
1530,2.21E+05
1531,4.59E+05
1532,2.54E+05
1533,4.99E+05
1534,2.47E+05
1535,1.00E+05
1536,3.78E+05
1537,5.02E+05
1538,3.89E+05
1539,1.99E+05
1540,5.17E+05
1541,5.45E+04
1542,1.83E+05
1543,3.61E+04
1544,2.00E+05
1545,1.80E+05
1546,2.24E+05
1547,3.90E+05
1548,3.38E+05
1549,3.42E+05
1550,5.04E+05
1551,1.43E+05
1552,4.71E+05
1553,2.31E+05
1554,4.35E+05
1555,6.07E+05
1556,3.44E+05
1557,2.39E+05
1558,8.66E+04
1559,2.35E+05
1560,8.63E+04
1561,5.07E+05
1562,3.87E+05
1563,2.70E+05
1564,2.50E+05
1565,3.81E+05
1566,2.32E+05
1567,3.26E+05
1568,2.08E+05
1569,2.86E+05
1570,5.09E+04
1571,3.45E+05
1572,2.36E+05
1573,1.86E+05
1574,3.18E+05
1575,2.60E+05
1576,3.37E+05
1577,8.25E+04
1578,3.24E+05
1579,4.11E+05
1580,2.18E+05
1581,1.28E+05
1582,3.77E+05
1583,3.49E+05
1584,6.78E+04
1585,3.66E+05
1586,2.84E+05
1587,1.73E+05
1588,3.16E+05
1589,4.16E+05
1590,3.35E+05
1591,9.99E+04
1592,1.59E+05
1593,3.41E+05
1594,5.05E+05
1595,2.99E+05
1596,2.89E+05
1597,3.51E+05
1598,1.99E+05
1599,2.40E+05
1600,5.76E+05
1601,3.84E+05
1602,4.23E+05
1603,4.28E+05
1604,4.33E+05
1605,4.49E+05
1606,1.49E+05
1607,2.60E+05
1608,3.08E+05
1609,3.85E+05
1610,6.38E+05
1611,1.15E+05
1612,3.24E+05
1613,1.45E+05
1614,1.89E+05
1615,4.28E+05
1616,1.59E+05
1617,3.25E+05
1618,2.67E+05
1619,3.42E+05
1620,3.66E+05
1621,1.92E+05
1622,3.00E+05
1623,2.16E+05
1624,1.75E+05
1625,2.97E+05
1626,2.70E+05
1627,3.74E+05
1628,3.24E+05
1629,4.30E+05
1630,5.75E+05
1631,2.41E+05
1632,3.05E+05
1633,3.99E+05
1634,3.18E+05
1635,1.76E+05
1636,2.27E+05
1637,1.75E+05
1638,5.55E+05
1639,2.93E+05
1640,2.15E+05
1641,5.52E+05
1642,1.27E+05
1643,3.47E+05
1644,2.42E+05
1645,2.50E+05
1646,2.54E+05
1647,3.80E+05
1648,3.89E+05
1649,4.49E+05
1650,1.29E+05
1651,1.34E+05
1652,3.23E+05
1653,3.82E+05
1654,4.09E+05
1655,5.46E+05
1656,2.95E+05
1657,2.83E+05
1658,1.32E+05
1659,8.77E+04
1660,1.83E+05
1661,2.88E+05
1662,1.47E+05
1663,3.19E+05
1664,3.07E+05
1665,2.39E+05
1666,3.17E+05
1667,2.34E+05
1668,8.68E+05
1669,3.07E+05
1670,1.12E+05
1671,3.01E+05
1672,8.99E+04
1673,3.17E+05
1674,2.30E+05
1675,2.09E+05
1676,7.55E+04
1677,5.23E+05
1678,8.95E+04
1679,1.95E+05
1680,2.98E+05
1681,3.94E+05
1682,2.08E+05
1683,2.09E+05
1684,4.30E+05
1685,2.88E+05
1686,2.03E+05
1687,2.32E+05
1688,1.45E+05
1689,2.95E+05
1690,2.80E+05
1691,5.08E+04
1692,3.20E+05
1693,3.07E+05
1694,4.36E+05
1695,1.07E+05
1696,2.12E+05
1697,5.99E+05
1698,3.70E+05
1699,2.63E+05
1700,3.01E+05
1701,2.72E+05
1702,2.98E+05
1703,2.94E+05
1704,1.48E+05
1705,2.79E+05
1706,3.32E+05
1707,3.24E+05
1708,2.89E+05
1709,3.57E+05
1710,4.08E+05
1711,2.29E+05
1712,2.91E+05
1713,4.00E+05
1714,2.46E+05
1715,3.54E+05
1716,2.83E+05
1717,1.15E+05
1718,3.36E+05
1719,3.51E+05
1720,5.12E+05
1721,3.16E+05
1722,9.24E+04
1723,2.02E+05
1724,2.79E+05
1725,1.03E+05
1726,4.59E+05
1727,2.36E+05
1728,2.71E+05
1729,2.69E+05
1730,1.52E+05
1731,2.55E+05
1732,2.92E+05
1733,1.60E+05
1734,4.70E+05
1735,2.12E+05
1736,1.60E+05
1737,3.99E+05
1738,2.08E+05
1739,3.46E+05
1740,2.52E+05
1741,3.35E+05
1742,3.54E+05
1743,2.58E+05
1744,3.50E+05
1745,4.75E+05
1746,2.56E+05
1747,1.30E+05
1748,2.52E+05
1749,3.95E+05
1750,3.33E+05
1751,1.53E+05
1752,2.89E+05
1753,3.69E+05
1754,2.29E+05
1755,3.95E+05
1756,2.59E+05
1757,4.97E+05
1758,1.40E+05
1759,3.81E+05
1760,4.35E+05
1761,4.81E+05
1762,1.67E+05
1763,2.73E+05
1764,1.37E+05
1765,2.49E+05
1766,2.53E+05
1767,2.66E+05
1768,6.52E+04
1769,2.63E+05
1770,2.41E+05
1771,3.14E+05
1772,2.56E+05
1773,4.06E+05
1774,1.09E+05
1775,1.72E+05
1776,1.02E+05
1777,2.49E+05
1778,5.03E+05
1779,2.35E+05
1780,4.98E+05
1781,4.22E+05
1782,2.72E+05
1783,2.91E+05
1784,1.16E+05
1785,2.04E+05
1786,2.00E+05
1787,1.11E+05
1788,4.32E+05
1789,3.26E+05
1790,3.28E+05
1791,4.44E+05
1792,4.02E+05
1793,5.03E+05
1794,2.60E+05
1795,2.71E+05
1796,1.61E+05
1797,2.33E+05
1798,1.83E+05
1799,4.06E+05
1800,2.43E+05
1801,9.12E+04
1802,2.00E+05
1803,7.14E+04
1804,3.53E+05
1805,1.87E+05
1806,2.68E+05
1807,1.49E+05
1808,2.44E+05
1809,2.47E+05
1810,2.63E+05
1811,1.43E+05
1812,4.25E+05
1813,5.78E+05
1814,1.53E+05
1815,3.51E+05
1816,7.38E+04
1817,2.97E+05
1818,-1.42E+04
1819,3.37E+05
1820,3.44E+05
1821,3.35E+05
1822,3.05E+05
1823,3.05E+05
1824,2.56E+05
1825,2.74E+05
1826,2.36E+05
1827,2.34E+05
1828,4.67E+05
1829,1.32E+05
1830,8.39E+04
1831,3.90E+05
1832,3.42E+05
1833,1.34E+05
1834,3.04E+05
1835,4.58E+05
1836,2.90E+05
1837,5.59E+04
1838,3.83E+05
1839,2.53E+05
1840,3.23E+05
1841,5.40E+05
1842,1.80E+05
1843,8.65E+04
1844,2.05E+05
1845,3.72E+05
1846,2.96E+05
1847,9.66E+04
1848,2.71E+05
1849,4.40E+05
1850,3.68E+05
1851,3.17E+05
1852,3.29E+05
1853,9.41E+04
1854,1.71E+05
1855,1.89E+05
1856,2.37E+05
1857,2.02E+05
1858,1.54E+05
1859,2.49E+05
1860,1.55E+05
1861,1.58E+05
1862,3.83E+05
1863,1.64E+05
1864,2.32E+05
1865,2.18E+05
1866,3.84E+05
1867,4.66E+05
1868,1.32E+05
1869,2.75E+05
1870,5.22E+05
1871,4.47E+05
1872,1.47E+05
1873,1.14E+05
1874,3.33E+05
1875,2.68E+05
1876,5.00E+05
1877,4.46E+05
1878,2.16E+05
1879,3.01E+05
1880,2.23E+05
1881,8.51E+04
1882,4.26E+05
1883,4.31E+05
1884,3.76E+05
1885,3.60E+05
1886,2.49E+05
1887,3.49E+05
1888,3.00E+05
1889,3.56E+05
1890,5.28E+05
1891,2.10E+05
1892,4.39E+05
1893,2.93E+05
1894,4.12E+05
1895,6.10E+05
1896,1.78E+05
1897,3.77E+05
1898,1.45E+05
1899,4.20E+05
1900,3.67E+05
1901,1.97E+05
1902,2.02E+05
1903,1.60E+05
1904,1.56E+05
1905,5.53E+04
1906,8.86E+04
1907,1.24E+05
1908,3.04E+05
1909,3.59E+05
1910,4.99E+05
1911,1.70E+05
1912,2.99E+05
1913,2.89E+05
1914,1.01E+05
1915,2.44E+05
1916,4.43E+05
1917,3.57E+05
1918,3.98E+05
1919,3.67E+05
1920,1.91E+05
1921,1.86E+05
1922,1.42E+05
1923,4.01E+05
1924,2.06E+05
1925,2.60E+05
1926,2.85E+05
1927,4.04E+05
1928,3.98E+05
1929,3.62E+05
1930,1.53E+05
1931,4.43E+05
1932,1.92E+05
1933,1.39E+05
1934,3.38E+05
1935,7.98E+04
1936,3.56E+05
1937,5.30E+05
1938,3.13E+05
1939,1.15E+05
1940,1.77E+05
1941,3.78E+05
1942,3.07E+05
1943,2.11E+05
1944,2.97E+05
1945,1.41E+05
1946,3.26E+05
1947,3.51E+05
1948,5.47E+05
1949,2.45E+05
1950,2.64E+05
1951,3.58E+05
1952,5.43E+05
1953,3.33E+05
1954,1.05E+05
1955,4.22E+05
1956,3.39E+05
1957,3.69E+05
1958,3.43E+05
1959,1.94E+05
1960,9.93E+04
1961,2.19E+05
1962,3.35E+05
1963,4.67E+05
1964,7.22E+04
1965,3.27E+05
1966,7.85E+04
1967,2.65E+05
1968,2.83E+05
1969,3.37E+05
1970,3.32E+05
1971,7.75E+04
1972,3.71E+05
1973,1.55E+05
1974,1.70E+05
1975,4.90E+05
1976,4.04E+05
1977,4.11E+05
1978,7.85E+04
1979,3.15E+05
1980,3.16E+05
1981,4.05E+05
1982,2.52E+05
1983,5.15E+05
1984,1.63E+05
1985,2.46E+05
1986,3.66E+05
1987,2.31E+05
1988,4.27E+05
1989,4.18E+05
1990,2.26E+05
1991,2.05E+05
1992,1.90E+05
1993,2.99E+05
1994,2.64E+05
1995,1.68E+05
1996,2.17E+05
1997,2.51E+05
1998,1.70E+05
1999,3.37E+05
2000,3.56E+05
2001,6.32E+05
2002,3.34E+05
2003,2.82E+05
2004,2.65E+05
2005,1.83E+05
2006,4.32E+05
2007,5.87E+04
2008,2.58E+05
2009,9.99E+04
2010,2.21E+05
2011,1.23E+05
2012,2.24E+05
2013,4.32E+05
2014,2.06E+05
2015,4.72E+04
2016,2.45E+05
2017,3.11E+05
2018,3.68E+05
2019,2.31E+05
2020,3.27E+05
2021,2.61E+05
2022,3.63E+05
2023,6.19E+05
2024,2.52E+05
2025,1.99E+05
2026,2.47E+05
2027,1.96E+05
2028,1.83E+05
2029,3.49E+05
2030,3.51E+05
2031,2.70E+05
2032,2.54E+05
2033,1.28E+05
2034,1.01E+05
2035,2.42E+05
2036,3.44E+05
2037,7.15E+04
2038,9.86E+04
2039,2.68E+05
2040,2.29E+05
2041,4.04E+05
2042,2.80E+05
2043,1.76E+05
2044,1.62E+05
2045,4.22E+05
2046,-1.93E+04
2047,3.87E+05
2048,5.20E+05
2049,2.30E+05
2050,2.31E+05
2051,1.88E+05
2052,4.45E+05
2053,1.30E+05
2054,1.53E+05
2055,3.51E+05
2056,6.18E+04
2057,3.24E+05
2058,4.79E+05
2059,3.78E+05
2060,3.28E+05
2061,5.12E+05
2062,1.94E+05
2063,4.07E+05
2064,4.36E+05
2065,1.06E+05
2066,4.95E+05
2067,5.21E+05
2068,9.19E+04
2069,3.54E+05
2070,3.40E+05
2071,1.81E+05
2072,2.56E+05
2073,4.18E+05
2074,3.78E+05
2075,1.04E+05
2076,2.04E+05
2077,1.70E+05
2078,3.32E+05
2079,4.71E+05
2080,5.17E+05
2081,2.83E+05
2082,2.86E+05
2083,5.79E+05
2084,1.94E+05
2085,8.30E+04
2086,1.62E+05
2087,4.72E+05
2088,3.19E+05
2089,2.97E+05
2090,3.36E+05
2091,1.49E+05
2092,3.34E+05
2093,1.09E+05
2094,2.81E+05
2095,3.37E+05
2096,7.26E+04
2097,2.06E+05
2098,2.89E+05
2099,1.79E+05
2100,3.37E+05
2101,3.80E+05
2102,2.16E+05
2103,4.28E+05
2104,4.16E+05
2105,1.94E+05
2106,2.99E+05
2107,5.03E+05
2108,4.57E+05
2109,2.69E+05
2110,2.11E+05
2111,2.95E+05
2112,3.67E+05
2113,2.17E+05
2114,2.36E+04
2115,3.06E+05
2116,3.61E+05
2117,3.30E+05
2118,1.52E+05
2119,2.72E+05
2120,4.03E+05
2121,4.58E+05
2122,3.98E+05
2123,2.64E+05
2124,2.64E+05
2125,4.06E+05
2126,1.54E+05
2127,2.52E+05
2128,2.19E+05
2129,3.22E+05
2130,1.76E+05
2131,1.57E+05
2132,9.22E+04
2133,2.40E+05
2134,2.93E+05
2135,2.92E+05
2136,2.43E+05
2137,2.84E+05
2138,3.34E+05
2139,3.04E+05
2140,4.10E+05
2141,1.80E+05
2142,3.18E+05
2143,1.06E+05
2144,3.09E+05
2145,2.53E+05
2146,2.29E+05
2147,2.23E+05
2148,1.96E+05
2149,2.05E+05
2150,4.05E+05
2151,9.48E+04
2152,2.10E+05
2153,1.49E+05
2154,2.84E+05
2155,3.59E+05
2156,1.03E+05
2157,1.87E+05
2158,9.64E+04
2159,2.73E+05
2160,1.27E+05
2161,2.37E+05
2162,1.37E+05
2163,7.15E+04
2164,1.65E+05
2165,9.42E+04
2166,2.93E+05
2167,2.26E+05
2168,2.81E+05
2169,2.72E+05
2170,3.44E+05
2171,4.21E+05
2172,3.47E+05
2173,2.02E+05
2174,2.76E+05
2175,1.52E+05
2176,1.19E+05
2177,2.16E+05
2178,3.34E+05
2179,2.59E+05
2180,2.05E+05
2181,2.92E+05
2182,4.52E+05
2183,1.75E+05
2184,1.99E+05
2185,3.41E+05
2186,4.82E+04
2187,2.68E+05
2188,3.23E+05
2189,2.78E+05
2190,1.83E+05
2191,2.20E+05
2192,3.21E+05
2193,1.22E+05
2194,2.51E+05
2195,2.59E+05
2196,2.53E+05
2197,4.09E+05
2198,1.74E+05
2199,9.44E+04
2200,2.18E+05
2201,3.03E+05
2202,2.12E+05
2203,3.89E+05
2204,2.49E+05
2205,2.90E+05
2206,3.53E+05
2207,1.05E+05
2208,2.87E+05
2209,5.24E+05
2210,2.44E+05
2211,1.65E+05
2212,2.14E+05
2213,5.51E+05
2214,1.78E+05
2215,3.12E+05
2216,4.01E+05
2217,2.71E+05
2218,2.67E+05
2219,3.64E+05
2220,3.00E+05
2221,1.92E+05
2222,4.61E+05
2223,2.97E+05
2224,5.05E+05
2225,3.01E+05
2226,9.44E+04
2227,1.26E+05
2228,3.51E+05
2229,3.95E+05
2230,9.27E+04
2231,4.06E+05
2232,4.05E+05
2233,2.64E+05
2234,4.08E+05
2235,4.07E+05
2236,1.16E+05
2237,2.97E+05
2238,1.67E+05
2239,1.53E+05
2240,1.86E+05
2241,2.30E+05
2242,2.83E+05
2243,3.02E+05
2244,4.32E+05
2245,2.92E+05
2246,4.00E+05
2247,3.03E+05
2248,3.36E+05
2249,1.56E+05
2250,4.01E+05
2251,2.26E+05
2252,2.31E+05
2253,3.73E+05
2254,2.59E+05
2255,2.36E+05
2256,2.30E+05
2257,3.95E+05
2258,1.75E+05
2259,5.31E+05
2260,2.44E+05
2261,2.64E+05
2262,4.63E+04
2263,3.24E+05
2264,3.11E+05
2265,2.11E+05
2266,4.25E+05
2267,1.28E+05
2268,1.94E+05
2269,3.21E+05
2270,3.58E+05
2271,1.68E+05
2272,2.74E+05
2273,3.83E+05
2274,4.17E+05
2275,4.87E+05
2276,4.34E+05
2277,1.38E+05
2278,4.20E+05
2279,2.09E+05
2280,1.95E+05
2281,1.08E+05
2282,2.19E+05
2283,3.58E+05
2284,3.13E+05
2285,4.90E+05
2286,2.03E+05
2287,3.71E+05
2288,3.31E+05
2289,2.75E+05
2290,2.55E+05
2291,1.54E+05
2292,4.53E+05
2293,4.23E+05
2294,4.21E+05
2295,3.32E+05
2296,3.69E+05
2297,1.86E+05
2298,1.30E+05
2299,3.46E+05
2300,2.27E+05
2301,5.54E+05
2302,2.47E+05
2303,8.31E+04
2304,2.77E+05
2305,1.26E+05
2306,2.23E+05
2307,1.83E+05
2308,1.23E+05
2309,2.24E+05
2310,5.51E+05
2311,4.10E+05
2312,2.40E+05
2313,2.73E+05
2314,1.44E+05
2315,1.31E+05
2316,2.56E+04
2317,1.61E+05
2318,4.33E+05
2319,2.20E+05
2320,1.53E+05
2321,1.63E+05
2322,2.87E+05
2323,1.43E+05
2324,1.02E+05
2325,2.61E+05
2326,1.84E+05
2327,2.86E+05
2328,2.90E+05
2329,1.93E+05
2330,1.38E+05
2331,3.37E+05
2332,1.65E+05
2333,2.84E+05
2334,1.57E+05
2335,1.89E+05
2336,2.61E+05
2337,4.82E+05
2338,4.45E+05
2339,2.53E+05
2340,3.16E+05
2341,4.78E+05
2342,1.03E+05
2343,1.57E+05
2344,4.05E+05
2345,3.54E+05
2346,1.64E+05
2347,2.53E+05
2348,2.61E+05
2349,4.74E+05
2350,4.01E+05
2351,1.38E+05
2352,2.62E+05
2353,3.68E+05
2354,3.24E+05
2355,4.30E+05
2356,1.54E+05
2357,2.96E+05
2358,2.89E+05
2359,1.63E+05
2360,7.25E+04
2361,2.22E+05
2362,4.51E+05
2363,1.30E+05
2364,3.87E+05
2365,2.62E+05
2366,3.86E+05
2367,3.36E+05
2368,3.00E+05
2369,4.29E+05
2370,4.92E+05
2371,1.33E+05
2372,3.42E+05
2373,3.73E+05
2374,3.88E+05
2375,4.78E+05
2376,1.24E+05
2377,2.76E+05
2378,4.25E+05
2379,2.91E+05
2380,2.36E+05
2381,3.12E+05
2382,3.55E+05
2383,1.20E+05
2384,3.94E+04
2385,7.05E+04
2386,3.92E+05
2387,3.61E+05
2388,3.17E+05
2389,2.78E+05
2390,2.35E+05
2391,1.41E+05
2392,4.03E+05
2393,-3.56E+04
2394,3.38E+05
2395,3.35E+05
2396,3.11E+05
2397,2.84E+05
2398,6.29E+05
2399,1.26E+05
2400,2.19E+05
2401,2.32E+05
2402,3.33E+05
2403,2.67E+05
2404,2.91E+05
2405,1.59E+05
2406,2.12E+05
2407,9.04E+04
2408,3.43E+05
2409,5.17E+05
2410,4.72E+05
2411,1.43E+05
2412,2.50E+05
2413,3.65E+05
2414,1.91E+05
2415,4.09E+05
2416,1.97E+05
2417,1.64E+05
2418,1.92E+05
2419,4.74E+05
2420,4.12E+05
2421,3.84E+05
2422,4.24E+05
2423,1.07E+05
2424,3.96E+05
2425,2.76E+05
2426,2.15E+05
2427,1.78E+05
2428,1.32E+05
2429,2.27E+05
2430,1.88E+05
2431,3.40E+05
2432,5.21E+05
2433,2.51E+05
2434,2.53E+05
2435,4.60E+05
2436,3.93E+05
2437,1.61E+05
2438,4.56E+05
2439,1.92E+05
2440,4.69E+05
2441,4.19E+05
2442,5.14E+05
2443,4.05E+05
2444,1.69E+05
2445,3.49E+05
2446,1.93E+05
2447,2.86E+05
2448,1.22E+05
2449,8.23E+04
2450,4.11E+05
2451,2.63E+05
2452,3.46E+05
2453,2.40E+05
2454,3.29E+05
2455,2.36E+04
2456,1.87E+05
2457,3.77E+05
2458,4.10E+05
2459,3.34E+05
2460,3.14E+05
2461,1.65E+05
2462,5.69E+05
2463,3.46E+05
2464,1.49E+05
2465,2.24E+05
2466,2.53E+05
2467,1.66E+05
2468,3.70E+05
2469,4.57E+05
2470,3.76E+05
2471,3.01E+05
2472,3.37E+05
2473,2.21E+05
2474,4.58E+05
2475,6.83E+04
2476,2.20E+05
2477,4.22E+05
2478,1.57E+05
2479,4.47E+05
2480,4.43E+05
2481,3.85E+05
2482,3.90E+05
2483,1.02E+05
2484,3.01E+05
2485,2.93E+05
2486,2.43E+05
2487,2.82E+05
2488,2.79E+05
2489,2.16E+05
2490,8.83E+04
2491,2.96E+05
2492,3.78E+05
2493,4.30E+05
2494,3.58E+05
2495,4.04E+05
2496,4.29E+05
2497,5.28E+05
2498,2.62E+05
2499,1.99E+05
2500,4.41E+05
2501,2.09E+05
2502,3.74E+05
2503,3.96E+05
2504,2.32E+05
2505,2.70E+05
2506,2.56E+05
2507,2.89E+05
2508,3.84E+05
2509,3.81E+05
2510,2.37E+05
2511,2.25E+05
2512,1.57E+05
2513,2.58E+05
2514,3.79E+05
2515,3.31E+05
2516,3.35E+05
2517,1.81E+05
2518,3.26E+05
2519,1.71E+05
2520,4.02E+05
2521,4.72E+04
2522,4.12E+05
2523,2.09E+05
2524,2.86E+05
2525,4.82E+05
2526,1.52E+05
2527,2.24E+05
2528,1.37E+05
2529,9.69E+04
2530,2.48E+05
2531,1.93E+05
2532,3.39E+05
2533,3.24E+05
2534,1.99E+05
2535,3.30E+05
2536,5.19E+05
2537,1.58E+05
2538,1.80E+05
2539,1.89E+05
2540,2.23E+05
2541,6.03E+04
2542,3.27E+05
2543,2.58E+05
2544,2.80E+05
2545,4.92E+05
2546,3.16E+05
2547,5.80E+05
2548,1.39E+05
2549,2.91E+05
2550,1.74E+05
2551,4.14E+05
2552,1.36E+05
2553,8.10E+04
2554,1.71E+05
2555,2.98E+05
2556,3.60E+05
2557,2.52E+05
2558,3.53E+05
2559,6.28E+05
2560,3.67E+05
2561,2.13E+05
2562,2.08E+05
2563,4.27E+05
2564,2.08E+05
2565,4.61E+05
2566,4.01E+05
2567,3.35E+05
2568,3.81E+05
2569,9.66E+04
2570,1.98E+05
2571,3.00E+05
2572,3.20E+05
2573,3.98E+05
2574,2.61E+05
2575,3.98E+05
2576,3.16E+05
2577,2.34E+05
2578,2.96E+05
2579,2.69E+05
2580,1.74E+05
2581,4.43E+05
2582,2.63E+05
2583,2.70E+05
2584,2.02E+05
2585,3.13E+05
2586,1.73E+05
2587,2.33E+05
2588,1.41E+05
2589,1.31E+05
2590,2.11E+04
2591,2.74E+05
2592,3.47E+05
2593,2.92E+05
2594,2.42E+05
2595,3.22E+05
2596,4.24E+05
2597,3.91E+05
2598,3.93E+05
2599,3.90E+05
2600,6.24E+05
2601,4.75E+05
2602,5.89E+05
2603,3.24E+05
2604,2.50E+05
2605,2.92E+05
2606,3.09E+05
2607,1.12E+05
2608,9.84E+04
2609,1.16E+05
2610,3.99E+05
2611,2.49E+05
2612,1.48E+05
2613,2.18E+05
2614,1.33E+05
2615,1.75E+05
2616,2.24E+05
2617,4.54E+05
2618,3.23E+05
2619,4.36E+05
2620,8.89E+04
2621,2.69E+05
2622,2.98E+05
2623,1.64E+05
2624,3.88E+05
2625,3.89E+05
2626,1.59E+05
2627,1.59E+05
2628,3.15E+05
2629,2.98E+05
2630,3.49E+05
2631,2.87E+05
2632,2.58E+05
2633,4.03E+05
2634,2.98E+05
2635,2.02E+05
2636,1.52E+05
2637,3.79E+05
2638,4.53E+05
2639,5.03E+04
2640,2.48E+05
2641,4.05E+04
2642,8.91E+04
2643,3.20E+05
2644,3.33E+05
2645,2.62E+05
2646,3.34E+05
2647,8.36E+04
2648,3.30E+05
2649,2.08E+05
2650,1.52E+05
2651,3.69E+05
2652,3.52E+05
2653,8.36E+04
2654,1.07E+05
2655,3.33E+05
2656,3.46E+05
2657,1.05E+05
2658,2.08E+05
2659,2.82E+05
2660,5.80E+05
2661,1.58E+05
2662,4.33E+05
2663,1.85E+05
2664,1.99E+05
2665,1.24E+05
2666,2.33E+05
2667,2.16E+05
2668,2.80E+05
2669,1.40E+05
2670,4.31E+05
2671,1.16E+05
2672,6.30E+05
2673,3.84E+05
2674,9.62E+04
2675,4.14E+05
2676,1.62E+05
2677,3.27E+05
2678,2.92E+05
2679,3.04E+05
2680,8.02E+04
2681,4.37E+05
2682,5.72E+05
2683,3.16E+05
2684,2.60E+05
2685,1.91E+05
2686,3.06E+05
2687,4.15E+05
2688,3.58E+05
2689,1.73E+05
2690,1.65E+05
2691,3.56E+05
2692,3.54E+05
2693,4.31E+05
2694,2.74E+05
2695,2.64E+05
2696,2.25E+05
2697,3.54E+05
2698,1.57E+04
2699,2.16E+05
2700,2.56E+05
2701,3.90E+05
2702,4.06E+05
2703,1.42E+05
2704,4.67E+05
2705,1.66E+05
2706,3.56E+05
2707,2.25E+05
2708,2.94E+05
2709,1.51E+05
2710,7.17E+04
2711,2.90E+05
2712,4.08E+05
2713,2.58E+05
2714,3.82E+05
2715,1.58E+05
2716,4.48E+05
2717,3.53E+05
2718,4.32E+05
2719,3.91E+05
2720,2.61E+05
2721,3.89E+05
2722,2.03E+05
2723,9.55E+04
2724,1.31E+05
2725,3.41E+05
2726,4.36E+05
2727,5.24E+05
2728,5.69E+05
2729,2.18E+05
2730,1.30E+05
2731,4.48E+05
2732,3.48E+05
2733,4.65E+05
2734,3.07E+05
2735,2.41E+05
2736,2.07E+05
2737,2.93E+05
2738,3.75E+05
2739,1.64E+05
2740,2.16E+05
2741,2.86E+05
2742,1.47E+05
2743,1.38E+05
2744,3.12E+05
2745,5.13E+03
2746,4.84E+05
2747,2.73E+05
2748,2.38E+05
2749,2.70E+05
2750,3.45E+05
2751,3.43E+05
2752,3.86E+05
2753,4.04E+05
2754,2.94E+05
2755,3.52E+05
2756,3.32E+05
2757,2.60E+05
2758,2.17E+05
2759,6.24E+04
2760,3.41E+05
2761,3.73E+05
2762,3.80E+05
2763,4.20E+05
2764,1.82E+05
2765,2.56E+05
2766,3.23E+05
2767,1.29E+05
2768,2.12E+05
2769,1.22E+05
2770,4.69E+05
2771,2.14E+05
2772,4.71E+05
2773,7.35E+04
2774,9.75E+04
2775,2.93E+05
2776,2.00E+05
2777,3.59E+05
2778,3.56E+05
2779,2.66E+05
2780,2.07E+05
2781,9.63E+04
2782,3.21E+05
2783,9.90E+04
2784,2.82E+05
2785,4.32E+05
2786,3.33E+05
2787,4.42E+04
2788,2.88E+05
2789,5.61E+05
2790,2.57E+05
2791,3.33E+05
2792,1.91E+05
2793,1.80E+05
2794,2.65E+05
2795,5.44E+05
2796,2.24E+05
2797,2.79E+05
2798,1.58E+05
2799,1.96E+05
2800,1.30E+05
2801,1.87E+05
2802,3.71E+05
2803,1.26E+05
2804,1.60E+05
2805,2.45E+05
2806,2.14E+05
2807,2.20E+05
2808,3.95E+05
2809,8.72E+04
2810,2.08E+05
2811,2.42E+05
2812,2.20E+05
2813,1.37E+05
2814,2.35E+05
2815,2.48E+05
2816,4.34E+05
2817,3.10E+05
2818,2.02E+05
2819,1.08E+05
2820,5.70E+05
2821,4.91E+05
2822,4.51E+05
2823,2.94E+05
2824,1.41E+05
2825,3.04E+05
2826,2.17E+05
2827,3.69E+05
2828,3.97E+05
2829,2.81E+05
2830,9.81E+04
2831,3.50E+05
2832,3.26E+05
2833,2.56E+05
2834,3.45E+05
2835,4.53E+05
2836,1.24E+05
2837,2.75E+05
2838,4.59E+05
2839,2.12E+05
2840,1.11E+05
2841,3.64E+05
2842,1.62E+05
2843,2.37E+05
2844,1.75E+05
2845,3.83E+05
2846,1.89E+05
2847,3.90E+05
2848,1.85E+05
2849,3.62E+05
2850,3.94E+05
2851,4.07E+05
2852,4.03E+05
2853,2.66E+05
2854,2.10E+05
2855,2.34E+05
2856,3.70E+05
2857,6.99E+04
2858,4.42E+05
2859,2.69E+05
2860,1.71E+05
2861,3.21E+05
2862,3.24E+05
2863,9.37E+04
2864,2.13E+05
2865,3.35E+05
2866,2.28E+05
2867,2.56E+05
2868,5.33E+05
2869,3.99E+05
2870,3.08E+05
2871,3.12E+05
2872,1.62E+05
2873,2.88E+05
2874,1.40E+05
2875,2.23E+05
2876,1.34E+05
2877,1.81E+05
2878,3.41E+05
2879,1.60E+05
2880,2.25E+05
2881,4.52E+05
2882,2.06E+05
2883,3.05E+05
2884,2.86E+05
2885,3.69E+05
2886,4.65E+05
2887,3.68E+05
2888,6.26E+04
2889,1.58E+05
2890,2.47E+05
2891,2.98E+05
2892,3.38E+05
2893,3.39E+05
2894,2.50E+05
2895,3.23E+05
2896,3.91E+05
